,train_mae,val_mae,test_mae
0,5.808035373687744,4.429781913757324,0.4348441958427429
1,5.827499866485596,4.532304286956787,0.5370533466339111
2,5.8497114181518555,4.629427433013916,0.6331901550292969
3,5.842996120452881,4.700718402862549,0.7033035755157471
4,5.833400726318359,4.759992599487305,0.7619473934173584
5,5.859015464782715,4.806431770324707,0.8094698190689087
6,5.824007987976074,4.845720291137695,0.8483858108520508
7,5.798282146453857,4.881146430969238,0.8817782402038574
8,5.847037315368652,4.885944843292236,0.8842874765396118
9,5.742499351501465,4.8909525871276855,0.8897749185562134
10,5.8011040687561035,4.895601749420166,0.8952713012695312
11,5.844350814819336,4.896872520446777,0.8972036838531494
12,5.81350564956665,4.894056797027588,0.8945012092590332
13,5.866939544677734,4.893612384796143,0.8956030011177063
14,5.802003860473633,4.887601852416992,0.8894948363304138
15,5.8166890144348145,4.889361381530762,0.8912038207054138
16,5.747343063354492,4.888004302978516,0.8907069563865662
17,5.778825759887695,4.887942790985107,0.891026496887207
18,5.855620861053467,4.883212566375732,0.8863148093223572
19,5.874356269836426,4.880208492279053,0.8834140300750732
20,5.719675064086914,4.8784918785095215,0.8816404342651367
21,5.7622904777526855,4.875677108764648,0.8789237141609192
22,5.785241603851318,4.871394157409668,0.8746439218521118
23,5.759003162384033,4.867821216583252,0.8713186383247375
24,5.778708457946777,4.8645524978637695,0.868531346321106
25,5.827956199645996,4.860819339752197,0.8650424480438232
26,5.804503440856934,4.859970569610596,0.8649531602859497
27,5.785224914550781,4.855353832244873,0.8611514568328857
28,5.782166957855225,4.855613708496094,0.8618775010108948
29,5.851644515991211,4.85497522354126,0.8605229258537292
30,5.789127349853516,4.852769374847412,0.8583402037620544
31,5.739136219024658,4.8488359451293945,0.8532329797744751
32,5.8416032791137695,4.838654518127441,0.8433307409286499
33,5.791447162628174,4.836031913757324,0.8409252166748047
34,5.757352352142334,4.83388090133667,0.8391586542129517
35,5.7423415184021,4.834314823150635,0.8399412631988525
36,5.801419734954834,4.827463150024414,0.8327323198318481
37,5.8188886642456055,4.822652816772461,0.8281968832015991
38,5.85001802444458,4.8244948387146,0.8302114605903625
39,5.7704691886901855,4.817872047424316,0.8234251737594604
40,5.822508811950684,4.823507308959961,0.8292179107666016
41,5.839310169219971,4.821876525878906,0.8277860879898071
42,5.872686862945557,4.819221019744873,0.82499098777771
43,5.757213592529297,4.8253068923950195,0.8315765261650085
44,5.844000816345215,4.8224945068359375,0.8295482397079468
45,5.770876884460449,4.820320129394531,0.8275418281555176
46,5.754212856292725,4.82149076461792,0.829707145690918
47,5.738504409790039,4.821070671081543,0.8283388018608093
48,5.733993053436279,4.820483207702637,0.8275659680366516
49,5.779487133026123,4.81696891784668,0.8234509229660034
50,5.771389007568359,4.8136162757873535,0.8207149505615234
51,5.776718616485596,4.811578273773193,0.8190585374832153
52,5.812648296356201,4.811620235443115,0.8192615509033203
53,5.846810340881348,4.8076276779174805,0.8149731159210205
54,5.826284885406494,4.800737380981445,0.8083775043487549
55,5.8198652267456055,4.798849582672119,0.8077932596206665
56,5.797967910766602,4.7922234535217285,0.8013371229171753
57,5.763412952423096,4.794429302215576,0.803966760635376
58,5.812076568603516,4.791018009185791,0.8014122247695923
59,5.776359558105469,4.789010524749756,0.7998267412185669
60,5.7792768478393555,4.781917095184326,0.7930489778518677
61,5.807135105133057,4.783156394958496,0.7936087250709534
62,5.805889129638672,4.778417587280273,0.789340615272522
63,5.776029586791992,4.783324241638184,0.7943199872970581
64,5.789735317230225,4.780980587005615,0.7906684875488281
65,5.775293827056885,4.782271385192871,0.793216347694397
66,5.800291061401367,4.776307106018066,0.786983847618103
67,5.76283073425293,4.770168781280518,0.78076171875
68,5.811911582946777,4.772571086883545,0.7825051546096802
69,5.710146427154541,4.785428047180176,0.7974219918251038
70,5.7660369873046875,4.781403064727783,0.7932965755462646
71,5.7857208251953125,4.78592586517334,0.7974280118942261
72,5.833314895629883,4.784685134887695,0.7958077788352966
73,5.82162618637085,4.7813897132873535,0.793578028678894
74,5.834717750549316,4.785376071929932,0.7989972829818726
75,5.840239524841309,4.776518821716309,0.7893850803375244
76,5.726599216461182,4.780020713806152,0.7934432029724121
77,5.758440017700195,4.773809909820557,0.7869592905044556
78,5.769924640655518,4.779170036315918,0.792270302772522
79,5.771884918212891,4.778603553771973,0.7928035855293274
80,5.759395599365234,4.773759841918945,0.7862632870674133
81,5.795443058013916,4.782893657684326,0.7949894070625305
82,5.744409561157227,4.779812812805176,0.7909413576126099
83,5.82846736907959,4.786236763000488,0.797825276851654
84,5.776641845703125,4.787131309509277,0.7988287210464478
85,5.766930103302002,4.786406993865967,0.7995766401290894
86,5.706651210784912,4.793907165527344,0.8068702816963196
87,5.760262966156006,4.78983736038208,0.8037077188491821
88,5.824494361877441,4.79608154296875,0.808946967124939
89,5.79000186920166,4.799997329711914,0.8150042295455933
90,5.842348098754883,4.804708957672119,0.8196365833282471
91,5.825830459594727,4.80198335647583,0.8164224624633789
92,5.828567981719971,4.798005104064941,0.8122463226318359
93,5.737635612487793,4.791080951690674,0.8081222772598267
94,5.809118270874023,4.786070823669434,0.8012535572052002
95,5.749444007873535,4.786657810211182,0.8022128343582153
96,5.765117168426514,4.795756816864014,0.8110299110412598
97,5.766470432281494,4.797889232635498,0.8102095127105713
98,5.765745162963867,4.801172733306885,0.814681351184845
99,5.755701065063477,4.801200866699219,0.8157400488853455
100,5.844696998596191,4.805655002593994,0.8187289237976074
101,5.681390285491943,4.800134181976318,0.8162693977355957
102,5.804868221282959,4.805352687835693,0.8217253684997559
103,5.716421127319336,4.812391757965088,0.8304007649421692
104,5.754475116729736,4.808803558349609,0.8267818093299866
105,5.775959491729736,4.80487060546875,0.8224300742149353
106,5.8064117431640625,4.800276279449463,0.8173366785049438
107,5.8123087882995605,4.7913103103637695,0.8088399171829224
108,5.802816390991211,4.781606674194336,0.7980203628540039
109,5.735296249389648,4.784296035766602,0.8006972670555115
110,5.725330352783203,4.787291526794434,0.8043279051780701
111,5.777640342712402,4.796683311462402,0.8127866983413696
112,5.818469524383545,4.800285339355469,0.817552387714386
113,5.769496917724609,4.805651664733887,0.8236405849456787
114,5.789446830749512,4.802769184112549,0.8202346563339233
115,5.724749565124512,4.804080963134766,0.8211209177970886
116,5.710289478302002,4.80509090423584,0.8222451210021973
117,5.870377063751221,4.800173282623291,0.8166510462760925
118,5.7258710861206055,4.79624605178833,0.8127671480178833
119,5.792979717254639,4.791149616241455,0.8065837025642395
120,5.740438461303711,4.789684772491455,0.8070593476295471
121,5.723019599914551,4.7950968742370605,0.8107925653457642
122,5.720622539520264,4.787872791290283,0.8016942143440247
123,5.760400772094727,4.788492202758789,0.8055381774902344
124,5.729959487915039,4.7844648361206055,0.803107500076294
125,5.726659297943115,4.7837653160095215,0.8021663427352905
126,5.720201015472412,4.791940212249756,0.8098881840705872
127,5.789299964904785,4.78623104095459,0.8041924238204956
128,5.775834560394287,4.7863688468933105,0.8041172027587891
129,5.6900153160095215,4.796884536743164,0.8128781914710999
130,5.726728916168213,4.798483848571777,0.8157967329025269
131,5.797099590301514,4.800373554229736,0.8183480501174927
132,5.740889072418213,4.804811954498291,0.8229358196258545
133,5.724736213684082,4.8003740310668945,0.8196802735328674
134,5.76090145111084,4.793404579162598,0.8127835988998413
135,5.731812953948975,4.798506259918213,0.8181248307228088
136,5.733726501464844,4.795441150665283,0.8152611255645752
137,5.730860233306885,4.807361125946045,0.8270739912986755
138,5.751752853393555,4.807515621185303,0.8281586766242981
139,5.7676239013671875,4.801506042480469,0.8221210241317749
140,5.75736141204834,4.797731399536133,0.8184100389480591
141,5.765439510345459,4.807806015014648,0.8277115225791931
142,5.717809677124023,4.819936752319336,0.8383926749229431
143,5.74586296081543,4.822610378265381,0.8410738706588745
144,5.754316329956055,4.8278727531433105,0.8450108766555786
145,5.658527851104736,4.835789203643799,0.8506158590316772
146,5.715492248535156,4.836411476135254,0.8511308431625366
147,5.729002475738525,4.841029644012451,0.8556536436080933
148,5.679634094238281,4.844365119934082,0.8599021434783936
149,5.655710220336914,4.834713459014893,0.8499704599380493
150,5.705625534057617,4.837853908538818,0.85444176197052
151,5.673646450042725,4.829934120178223,0.8461118340492249
152,5.660091400146484,4.821662425994873,0.8371145725250244
153,5.736895561218262,4.8175554275512695,0.8335418105125427
154,5.73697566986084,4.811421871185303,0.8279702067375183
155,5.697432994842529,4.8183369636535645,0.8347726464271545
156,5.70076847076416,4.817831993103027,0.834048867225647
157,5.791021347045898,4.812032222747803,0.8283124566078186
158,5.720363140106201,4.813493251800537,0.8305652141571045
159,5.616214275360107,4.82316255569458,0.8416436314582825
160,5.743178367614746,4.8165388107299805,0.8333990573883057
161,5.575435638427734,4.820864677429199,0.8396736979484558
162,5.684850692749023,4.817219257354736,0.836419403553009
163,5.789491653442383,4.817010879516602,0.8348756432533264
164,5.745213508605957,4.819736480712891,0.8390956521034241
165,5.698267459869385,4.814618110656738,0.8347896337509155
166,5.619869232177734,4.81318473815918,0.832768976688385
167,5.679692268371582,4.80654239654541,0.8261947631835938
168,5.669433116912842,4.807812690734863,0.828305184841156
169,5.724348068237305,4.808197498321533,0.8280215263366699
170,5.685460567474365,4.806537628173828,0.8274433612823486
171,5.645776271820068,4.801389694213867,0.82036954164505
172,5.5932841300964355,4.800551414489746,0.81941157579422
173,5.63404655456543,4.80584716796875,0.8229650259017944
174,5.702980995178223,4.796112537384033,0.8125998377799988
175,5.685719966888428,4.799720287322998,0.8172770738601685
176,5.625743865966797,4.804368495941162,0.8214263916015625
177,5.650431156158447,4.805144309997559,0.8230094909667969
178,5.638278484344482,4.808745384216309,0.8265028595924377
179,5.696182727813721,4.818333148956299,0.8372029066085815
180,5.704359531402588,4.8181915283203125,0.837277352809906
181,5.713332653045654,4.812278747558594,0.8319937586784363
182,5.6785736083984375,4.817729949951172,0.8373371958732605
183,5.631204605102539,4.806868076324463,0.8284912109375
184,5.747121810913086,4.8105244636535645,0.8328251242637634
185,5.5909576416015625,4.8052754402160645,0.8274909257888794
186,5.674660682678223,4.813869953155518,0.8381446599960327
187,5.638788223266602,4.821450233459473,0.8449920415878296
188,5.642086982727051,4.828559875488281,0.8512057662010193
189,5.582901954650879,4.8364739418029785,0.8583416938781738
190,5.589229106903076,4.84280252456665,0.8642667531967163
191,5.516965389251709,4.841747283935547,0.8614851236343384
192,5.582918643951416,4.83530855178833,0.8570399284362793
193,5.595835208892822,4.837917327880859,0.859008252620697
194,5.682682991027832,4.831396579742432,0.8525779247283936
195,5.584888935089111,4.825364589691162,0.8465096950531006
196,5.648133277893066,4.830577373504639,0.8528629541397095
197,5.702358245849609,4.8228912353515625,0.8448909521102905
198,5.633853912353516,4.832101345062256,0.854439914226532
199,5.626531600952148,4.830223083496094,0.8526360988616943
200,5.505849838256836,4.831428527832031,0.8535077571868896
201,5.674919605255127,4.829855918884277,0.8523687124252319
202,5.6227312088012695,4.820406913757324,0.8413916826248169
203,5.55924654006958,4.817049503326416,0.8383525609970093
204,5.565514087677002,4.824117660522461,0.8470151424407959
205,5.635705947875977,4.821832656860352,0.8449589014053345
206,5.6238274574279785,4.816529273986816,0.8410394787788391
207,5.6476545333862305,4.814192295074463,0.838904857635498
208,5.555049896240234,4.819818019866943,0.8429226875305176
209,5.534662246704102,4.824179172515869,0.8462451100349426
210,5.529481410980225,4.829679489135742,0.8534727692604065
211,5.473121166229248,4.832763195037842,0.8569827079772949
212,5.628845691680908,4.823083877563477,0.8458330631256104
213,5.55026388168335,4.8185248374938965,0.8405781984329224
214,5.610520362854004,4.8191986083984375,0.8415268659591675
215,5.580355167388916,4.813758850097656,0.8360645771026611
216,5.541383266448975,4.825861930847168,0.8491281270980835
217,5.489827632904053,4.82137393951416,0.8452227711677551
218,5.5643534660339355,4.819770812988281,0.8427165746688843
219,5.576229572296143,4.828987121582031,0.8522788286209106
220,5.642925262451172,4.836315631866455,0.8620635271072388
221,5.480340003967285,4.834652900695801,0.8606725335121155
222,5.469545841217041,4.839064598083496,0.8666845560073853
223,5.584888458251953,4.855351448059082,0.8821239471435547
224,5.5686211585998535,4.853188514709473,0.8795009255409241
225,5.58840799331665,4.851217746734619,0.8754971623420715
226,5.447450160980225,4.855010032653809,0.8798152208328247
227,5.5751953125,4.848698139190674,0.8748447299003601
228,5.4451494216918945,4.857575416564941,0.884611964225769
229,5.624113082885742,4.876180171966553,0.9028768539428711
230,5.5288543701171875,4.883813381195068,0.9095455408096313
231,5.539697647094727,4.871945381164551,0.8973538279533386
232,5.468332767486572,4.869598388671875,0.8947542905807495
233,5.457634925842285,4.876753807067871,0.9010611772537231
234,5.596014976501465,4.882107734680176,0.9081226587295532
235,5.525663375854492,4.8862762451171875,0.9110679626464844
236,5.484579086303711,4.887216091156006,0.9075419306755066
237,5.521661758422852,4.882311820983887,0.9033330082893372
238,5.4991912841796875,4.882093906402588,0.9024136066436768
239,5.545292854309082,4.884184837341309,0.9044308662414551
240,5.45507287979126,4.887903213500977,0.9083101153373718
241,5.5611252784729,4.885033130645752,0.905454695224762
242,5.564365863800049,4.878085613250732,0.8992857933044434
243,5.442981719970703,4.87943696975708,0.9013947248458862
244,5.411752700805664,4.891098976135254,0.9111691117286682
245,5.503879547119141,4.891330718994141,0.9073541164398193
246,5.421728610992432,4.886281967163086,0.9027151465415955
247,5.4492082595825195,4.894648551940918,0.9114130139350891
248,5.35660982131958,4.898837566375732,0.9149355888366699
249,5.467539310455322,4.89438533782959,0.9118735194206238
250,5.446959495544434,4.892767906188965,0.9102548956871033
251,5.323328971862793,4.895453453063965,0.9125375747680664
252,5.465303421020508,4.896023750305176,0.912049412727356
253,5.4184956550598145,4.901137828826904,0.9170083999633789
254,5.375658988952637,4.901147365570068,0.9163805246353149
255,5.290632247924805,4.906169891357422,0.9202394485473633
256,5.307131767272949,4.911496162414551,0.9259389638900757
257,5.401156425476074,4.912973403930664,0.9280643463134766
258,5.477342128753662,4.913136959075928,0.9291498064994812
259,5.328523635864258,4.911168098449707,0.9280205368995667
260,5.326624870300293,4.901941299438477,0.9188989996910095
261,5.432799339294434,4.907257556915283,0.9241854548454285
262,5.315067768096924,4.91717529296875,0.9336219429969788
263,5.4102396965026855,4.917954921722412,0.9337523579597473
264,5.558131217956543,4.92062520980835,0.9356967806816101
265,5.434506416320801,4.925668716430664,0.9409792423248291
266,5.282849311828613,4.932961940765381,0.9480464458465576
267,5.377638339996338,4.935923099517822,0.949238657951355
268,5.407196998596191,4.928598880767822,0.9424266219139099
269,5.297638416290283,4.928568363189697,0.9426866173744202
270,5.3086395263671875,4.925568580627441,0.9396504759788513
271,5.3190741539001465,4.923935413360596,0.9388946890830994
272,5.515594005584717,4.9230241775512695,0.9374023079872131
273,5.255529880523682,4.9162397384643555,0.9289008378982544
274,5.240572452545166,4.916239261627197,0.9298464059829712
275,5.164764404296875,4.91795539855957,0.9339009523391724
276,5.301138877868652,4.930086135864258,0.9452951550483704
277,5.262215614318848,4.930438041687012,0.9455090761184692
278,5.227535724639893,4.925887584686279,0.9380422830581665
279,5.203840255737305,4.923433303833008,0.93492591381073
280,5.238794803619385,4.932827949523926,0.9453864693641663
281,5.336913108825684,4.93676233291626,0.9493889212608337
282,5.245761394500732,4.942460060119629,0.9567346572875977
283,5.362611293792725,4.934267520904541,0.9493542909622192
284,5.242689609527588,4.94138240814209,0.9559093713760376
285,5.295401096343994,4.94332218170166,0.9554834365844727
286,5.172892093658447,4.945939540863037,0.9566242694854736
287,5.21437406539917,4.944077968597412,0.9525166749954224
288,5.290065288543701,4.943083763122559,0.951062023639679
289,5.211341857910156,4.95400857925415,0.9603707790374756
290,5.313698768615723,4.954176425933838,0.9606374502182007
291,5.265491485595703,4.953485488891602,0.9588468670845032
292,5.21645975112915,4.951078414916992,0.9581642746925354
293,5.1485114097595215,4.943396091461182,0.9532509446144104
294,5.210239410400391,4.942145824432373,0.9481589794158936
295,5.2888689041137695,4.9459757804870605,0.9502424597740173
296,5.255504608154297,4.942222595214844,0.9439849853515625
297,5.266425132751465,4.941622734069824,0.941425621509552
298,5.115808486938477,4.93958044052124,0.9395256042480469
299,5.231064319610596,4.942585468292236,0.9445365071296692
300,5.097663402557373,4.928248882293701,0.929929256439209
301,5.082470417022705,4.9321208000183105,0.9334275126457214
302,5.229650497436523,4.926395893096924,0.9263136982917786
303,5.098080158233643,4.925466537475586,0.9256666898727417
304,5.1970109939575195,4.919670104980469,0.918984055519104
305,5.295648574829102,4.919703483581543,0.9191572666168213
306,5.2013068199157715,4.917773246765137,0.9152698516845703
307,5.204551696777344,4.917564392089844,0.9143937230110168
308,5.122353553771973,4.905081272125244,0.9002627730369568
309,5.180717945098877,4.893771171569824,0.8884612917900085
310,5.1976141929626465,4.88883113861084,0.8826679587364197
311,5.1818060874938965,4.8876166343688965,0.8810759782791138
312,5.0716705322265625,4.874660968780518,0.8677132725715637
313,5.173129081726074,4.868001937866211,0.8603456616401672
314,5.19681453704834,4.863469123840332,0.8556135296821594
315,5.143703460693359,4.859771728515625,0.8505333065986633
316,5.181603908538818,4.846796035766602,0.8382645845413208
317,5.569516181945801,4.844105243682861,0.8367668390274048
318,5.309004783630371,4.8339362144470215,0.8247193098068237
319,5.268000602722168,4.832408428192139,0.8217273354530334
320,5.23756217956543,4.833420276641846,0.8227717876434326
321,5.048587322235107,4.825681686401367,0.8156050443649292
322,5.066286563873291,4.816898822784424,0.8057520389556885
323,5.194522857666016,4.809563159942627,0.7997227311134338
324,5.0464091300964355,4.800583839416504,0.7914518713951111
325,5.191831111907959,4.804587364196777,0.7948697209358215
326,5.215559482574463,4.786746978759766,0.775960385799408
327,5.111915588378906,4.779387950897217,0.7694985866546631
328,5.159364700317383,4.77571439743042,0.7648607492446899
329,5.226873874664307,4.771804332733154,0.7609038352966309
330,5.2836503982543945,4.763575077056885,0.7542299032211304
331,5.172170639038086,4.759758949279785,0.7493436336517334
332,4.9615254402160645,4.768758296966553,0.7571507692337036
333,5.158236980438232,4.768299579620361,0.75584876537323
334,5.147300720214844,4.761415481567383,0.7486423850059509
335,4.922492027282715,4.762734413146973,0.7495065927505493
336,5.337315082550049,4.768930435180664,0.7547680139541626
337,5.297721862792969,4.762997627258301,0.7495871782302856
338,5.051276206970215,4.755153656005859,0.7424432039260864
339,5.053257465362549,4.760586738586426,0.7477191686630249
340,5.153230667114258,4.752579212188721,0.7403049468994141
341,5.329662322998047,4.747951507568359,0.7357521057128906
342,5.0698699951171875,4.737168788909912,0.7238614559173584
343,5.098423004150391,4.724296569824219,0.7087529897689819
344,4.975947380065918,4.718129634857178,0.7013115286827087
345,5.078056812286377,4.711737632751465,0.6945428848266602
346,5.197596073150635,4.707887649536133,0.6900495290756226
347,5.091030597686768,4.703378200531006,0.6831021308898926
348,4.938015937805176,4.701977252960205,0.6810385584831238
349,5.2308478355407715,4.687656879425049,0.6670979261398315
350,5.031863212585449,4.677020072937012,0.6552298665046692
351,4.860861301422119,4.667270660400391,0.6462976336479187
352,4.913673400878906,4.661335468292236,0.6405056715011597
353,4.978863716125488,4.657495021820068,0.6373063921928406
354,5.154483318328857,4.656089782714844,0.6360235214233398
355,5.102341175079346,4.641157150268555,0.6218513250350952
356,5.021803855895996,4.6315202713012695,0.6129820346832275
357,4.959711074829102,4.616477012634277,0.5958626866340637
358,5.444268703460693,4.605268955230713,0.5851733684539795
359,4.776437759399414,4.597625255584717,0.5746006965637207
360,5.147485733032227,4.596549034118652,0.5687880516052246
361,5.105727672576904,4.583597183227539,0.5489183664321899
362,4.950093746185303,4.585422515869141,0.5458638668060303
363,4.948753356933594,4.5762763023376465,0.5350461602210999
364,4.8360700607299805,4.567352771759033,0.5261123180389404
365,5.209114074707031,4.562702178955078,0.5207691192626953
366,5.031336784362793,4.555166244506836,0.5109837651252747
367,5.141023635864258,4.565979480743408,0.5228480100631714
368,5.202062606811523,4.56745719909668,0.5232513546943665
369,4.958155632019043,4.559081077575684,0.5172987580299377
370,5.200898170471191,4.548802375793457,0.5037684440612793
371,4.908174514770508,4.548100471496582,0.5018343329429626
372,5.159151077270508,4.546672344207764,0.4986870288848877
373,5.004153728485107,4.544070243835449,0.4970524311065674
374,5.079370021820068,4.547016620635986,0.5000790357589722
375,5.0209221839904785,4.538696765899658,0.49075621366500854
376,5.1077046394348145,4.523613452911377,0.47400403022766113
377,5.174444198608398,4.524129390716553,0.47420573234558105
378,4.798684120178223,4.5208659172058105,0.4704146981239319
379,5.053018569946289,4.5167717933654785,0.46552008390426636
380,4.951318264007568,4.520384788513184,0.46856576204299927
381,5.018673896789551,4.511274814605713,0.45934784412384033
382,4.919004917144775,4.4888834953308105,0.43728363513946533
383,5.059541702270508,4.483829498291016,0.43552446365356445
384,4.950046539306641,4.476596832275391,0.4280341863632202
385,5.312942981719971,4.493864059448242,0.44829261302948
386,5.0918779373168945,4.483542442321777,0.43604159355163574
387,5.022918701171875,4.477658271789551,0.4315566420555115
388,4.934582710266113,4.473409652709961,0.42691290378570557
389,5.227862358093262,4.484106063842773,0.4349933862686157
390,5.255403995513916,4.478106498718262,0.42600250244140625
391,4.9495086669921875,4.474409103393555,0.41894978284835815
392,4.942385196685791,4.482504844665527,0.4276996850967407
393,5.033088684082031,4.484943866729736,0.4326378107070923
394,5.08636999130249,4.464115142822266,0.41207706928253174
395,5.04472541809082,4.4696431159973145,0.4162943959236145
396,5.04713773727417,4.464202880859375,0.4076926112174988
397,5.1364264488220215,4.475380897521973,0.4188186526298523
398,5.303804874420166,4.462325572967529,0.40451979637145996
399,4.7713470458984375,4.456027030944824,0.3992844820022583
400,4.810293197631836,4.440019130706787,0.3842739462852478
401,4.801148414611816,4.440690517425537,0.3852711319923401
402,4.960530757904053,4.436033248901367,0.37842053174972534
403,5.108555793762207,4.432129859924316,0.37414973974227905
404,4.819887638092041,4.428759574890137,0.36945629119873047
405,5.177899360656738,4.422565937042236,0.36312931776046753
406,4.935366630554199,4.400974750518799,0.33962440490722656
407,4.955499649047852,4.390321731567383,0.32594919204711914
408,4.762277603149414,4.383778095245361,0.3187386393547058
409,4.868049621582031,4.371099948883057,0.3043786287307739
410,5.042641639709473,4.379533767700195,0.30810844898223877
411,4.991909503936768,4.386046886444092,0.31203222274780273
412,5.052035331726074,4.383405685424805,0.3091975450515747
413,4.882474422454834,4.382550239562988,0.30316829681396484
414,4.943267822265625,4.376831531524658,0.29162776470184326
415,4.760073661804199,4.360507965087891,0.2749003767967224
416,5.074495315551758,4.34686803817749,0.25908589363098145
417,5.0629377365112305,4.344191551208496,0.2552006244659424
418,4.841653823852539,4.327302932739258,0.23961198329925537
419,5.029938220977783,4.322656154632568,0.23600047826766968
420,5.069333076477051,4.319493770599365,0.23115205764770508
421,4.958025932312012,4.311068534851074,0.2230057716369629
422,4.963759422302246,4.300048828125,0.2133721113204956
423,4.8526177406311035,4.307199478149414,0.21932119131088257
424,4.82175874710083,4.279549598693848,0.18946391344070435
425,5.028838157653809,4.258984565734863,0.16578072309494019
426,5.198106288909912,4.246365070343018,0.1568049192428589
427,4.877129077911377,4.229775428771973,0.14021706581115723
428,4.845170497894287,4.21715784072876,0.12808465957641602
429,5.022893905639648,4.182173252105713,0.09323889017105103
430,4.8730788230896,4.174395561218262,0.0864914059638977
431,4.87621545791626,4.152997970581055,0.0678827166557312
432,5.007413387298584,4.142402172088623,0.059355318546295166
433,4.89639139175415,4.105278491973877,0.022308170795440674
434,4.838850975036621,4.102560043334961,0.017537832260131836
435,5.020149230957031,4.091667652130127,0.005290567874908447
436,4.708404541015625,4.071674823760986,0.014072895050048828
437,4.873685836791992,4.056196212768555,0.030164361000061035
438,4.942033290863037,4.027334690093994,0.061087608337402344
439,4.768558979034424,4.003673076629639,0.08418691158294678
440,5.041384220123291,3.9796884059906006,0.10961711406707764
441,4.624391555786133,3.956490993499756,0.13495874404907227
442,4.835265636444092,3.9485602378845215,0.14248895645141602
443,4.749975204467773,3.940746307373047,0.15224182605743408
444,4.986354827880859,3.9521260261535645,0.14440560340881348
445,4.920322418212891,3.9262518882751465,0.17580366134643555
446,4.602353096008301,3.9226696491241455,0.18026697635650635
447,4.647688388824463,3.9303369522094727,0.17524409294128418
448,4.887208461761475,3.9438114166259766,0.16450488567352295
449,4.917232513427734,3.9349894523620605,0.17583584785461426
450,4.946658134460449,3.9313242435455322,0.1827620267868042
451,4.928145408630371,3.9474263191223145,0.16681385040283203
452,4.9260687828063965,3.939253807067871,0.17866051197052002
453,4.6873979568481445,3.8986949920654297,0.21596050262451172
454,4.737597942352295,3.891965866088867,0.22444689273834229
455,5.140963077545166,3.8723697662353516,0.25039494037628174
456,4.740723609924316,3.892025947570801,0.23608756065368652
457,4.673422813415527,3.918161153793335,0.21312403678894043
458,4.961479187011719,3.932929515838623,0.20530879497528076
459,4.901788234710693,3.9348185062408447,0.20015764236450195
460,4.769937992095947,3.949523448944092,0.18830204010009766
461,4.666896820068359,3.9487152099609375,0.18932068347930908
462,4.880341529846191,3.929060459136963,0.21178126335144043
463,4.735814094543457,3.895839214324951,0.23957407474517822
464,4.788973331451416,3.8432955741882324,0.2918095588684082
465,4.933246612548828,3.786372184753418,0.34570372104644775
466,4.621910572052002,3.775444507598877,0.3588052988052368
467,4.829723834991455,3.767683506011963,0.3693429231643677
468,4.592495441436768,3.74898099899292,0.37987422943115234
469,4.6856303215026855,3.7200655937194824,0.4040231704711914
470,4.7894392013549805,3.713472366333008,0.4122281074523926
471,4.71221923828125,3.700211763381958,0.4249614477157593
472,4.918127059936523,3.6932544708251953,0.42814767360687256
473,4.723862648010254,3.7097463607788086,0.4130392074584961
474,4.474046230316162,3.746742010116577,0.3803267478942871
475,4.852960586547852,3.770637035369873,0.3623727560043335
476,4.671387195587158,3.7597904205322266,0.37211334705352783
477,4.6799116134643555,3.737177610397339,0.39191102981567383
478,4.666348457336426,3.671552896499634,0.4605003595352173
479,4.662099361419678,3.677290678024292,0.4543677568435669
480,4.815917491912842,3.653287887573242,0.48749983310699463
481,4.939720630645752,3.6464576721191406,0.49557197093963623
482,4.697597026824951,3.613936424255371,0.5290426015853882
483,4.533298015594482,3.574087142944336,0.5678881406784058
484,4.679974555969238,3.6163551807403564,0.5304603576660156
485,4.434575080871582,3.568687915802002,0.5800915956497192
486,4.503732204437256,3.515414237976074,0.6297436952590942
487,4.458037376403809,3.4858336448669434,0.656063437461853
488,4.630383014678955,3.4387035369873047,0.7023710012435913
489,4.867780685424805,3.4221887588500977,0.718407392501831
490,4.780313491821289,3.3774328231811523,0.7613006830215454
491,4.584530353546143,3.3357913494110107,0.8024141788482666
492,4.536167621612549,3.2881836891174316,0.8437681198120117
493,4.816190719604492,3.2665114402770996,0.8673678636550903
494,4.45036506652832,3.2138214111328125,0.919897198677063
495,4.576099872589111,3.1840999126434326,0.9487340450286865
496,4.52429723739624,3.147655487060547,0.9911412000656128
497,4.714478015899658,3.127277135848999,1.011199951171875
498,4.502438545227051,3.105692148208618,1.0399153232574463
499,4.448511123657227,3.128819227218628,1.0194711685180664
